from_station,to_station,time_slot,departure_time,arrival_time,duration_min,num_sections,primary_category,line_name,intermediate_stops,stops_per_10min,has_transfer,transfer_station,transfer_wait_min,comfort_score,workability_class
Allaman,Morges,12:00,2026-03-03T12:03:00+0100,2026-03-03T12:11:00+0100,8.0,1,R,024843,2,2.5,False,,0,1,MARGINAL
Allaman,Morges,12:00,2026-03-03T12:10:00+0100,2026-03-03T12:15:00+0100,5.0,1,RE,018469,0,0.0,False,,0,2,NOT_WORKABLE
Allaman,Morges,12:00,2026-03-03T12:33:00+0100,2026-03-03T12:41:00+0100,8.0,1,R,024945,2,2.5,False,,0,1,MARGINAL
Allaman,Morges,12:00,2026-03-03T12:40:00+0100,2026-03-03T12:45:00+0100,5.0,1,RE,018417,0,0.0,False,,0,2,NOT_WORKABLE
Allaman,Morges,12:00,2026-03-03T13:03:00+0100,2026-03-03T13:11:00+0100,8.0,1,R,024847,2,2.5,False,,0,1,MARGINAL
Allaman,Morges,12:00,2026-03-03T13:10:00+0100,2026-03-03T13:15:00+0100,5.0,1,RE,018471,0,0.0,False,,0,2,NOT_WORKABLE
Allaman,Morges,20:00,2026-03-03T20:03:00+0100,2026-03-03T20:11:00+0100,8.0,1,R,024881,2,2.5,False,,0,1,MARGINAL
Allaman,Morges,20:00,2026-03-03T20:10:00+0100,2026-03-03T20:15:00+0100,5.0,1,RE,018485,0,0.0,False,,0,2,NOT_WORKABLE
Allaman,Morges,20:00,2026-03-03T20:33:00+0100,2026-03-03T20:41:00+0100,8.0,1,R,024983,2,2.5,False,,0,1,MARGINAL
Allaman,Morges,20:00,2026-03-03T20:40:00+0100,2026-03-03T20:45:00+0100,5.0,1,RE,018433,0,0.0,False,,0,2,NOT_WORKABLE
Allaman,Morges,20:00,2026-03-03T21:03:00+0100,2026-03-03T21:11:00+0100,8.0,1,R,024885,2,2.5,False,,0,1,MARGINAL
Allaman,Morges,20:00,2026-03-03T21:10:00+0100,2026-03-03T21:15:00+0100,5.0,1,RE,018487,0,0.0,False,,0,2,NOT_WORKABLE
Bussigny,Renens VD,08:00,2026-03-03T08:11:00+0100,2026-03-03T08:15:00+0100,4.0,1,R,024223,0,0.0,False,,0,1,NOT_WORKABLE
Bussigny,Renens VD,08:00,2026-03-03T08:22:00+0100,2026-03-03T08:25:00+0100,3.0,1,R,024423,0,0.0,False,,0,1,NOT_WORKABLE
Bussigny,Renens VD,08:00,2026-03-03T08:41:00+0100,2026-03-03T08:45:00+0100,4.0,1,R,024125,0,0.0,False,,0,1,NOT_WORKABLE
Bussigny,Renens VD,08:00,2026-03-03T08:52:00+0100,2026-03-03T08:55:00+0100,3.0,1,R,024325,0,0.0,False,,0,1,NOT_WORKABLE
Bussigny,Renens VD,08:00,2026-03-03T09:11:00+0100,2026-03-03T09:15:00+0100,4.0,1,R,024227,0,0.0,False,,0,1,NOT_WORKABLE
Bussigny,Renens VD,08:00,2026-03-03T09:22:00+0100,2026-03-03T09:25:00+0100,3.0,1,R,024427,0,0.0,False,,0,1,NOT_WORKABLE
Bussigny,Renens VD,12:00,2026-03-03T12:11:00+0100,2026-03-03T12:15:00+0100,4.0,1,R,024243,0,0.0,False,,0,1,NOT_WORKABLE
Bussigny,Renens VD,12:00,2026-03-03T12:22:00+0100,2026-03-03T12:25:00+0100,3.0,1,R,024443,0,0.0,False,,0,1,NOT_WORKABLE
Bussigny,Renens VD,12:00,2026-03-03T12:41:00+0100,2026-03-03T12:45:00+0100,4.0,1,R,024145,0,0.0,False,,0,1,NOT_WORKABLE
Bussigny,Renens VD,12:00,2026-03-03T12:52:00+0100,2026-03-03T12:55:00+0100,3.0,1,R,024345,0,0.0,False,,0,1,NOT_WORKABLE
Bussigny,Renens VD,12:00,2026-03-03T13:11:00+0100,2026-03-03T13:15:00+0100,4.0,1,R,024247,0,0.0,False,,0,1,NOT_WORKABLE
Bussigny,Renens VD,12:00,2026-03-03T13:22:00+0100,2026-03-03T13:25:00+0100,3.0,1,R,024447,0,0.0,False,,0,1,NOT_WORKABLE
Bussigny,Renens VD,20:00,2026-03-03T20:11:00+0100,2026-03-03T20:15:00+0100,4.0,1,R,024281,0,0.0,False,,0,1,NOT_WORKABLE
Bussigny,Renens VD,20:00,2026-03-03T20:22:00+0100,2026-03-03T20:25:00+0100,3.0,1,R,024481,0,0.0,False,,0,1,NOT_WORKABLE
Bussigny,Renens VD,20:00,2026-03-03T20:41:00+0100,2026-03-03T20:45:00+0100,4.0,1,R,024183,0,0.0,False,,0,1,NOT_WORKABLE
Bussigny,Renens VD,20:00,2026-03-03T20:52:00+0100,2026-03-03T20:55:00+0100,3.0,1,R,024383,0,0.0,False,,0,1,NOT_WORKABLE
Bussigny,Renens VD,20:00,2026-03-03T21:11:00+0100,2026-03-03T21:15:00+0100,4.0,1,R,024285,0,0.0,False,,0,1,NOT_WORKABLE
Bussigny,Renens VD,20:00,2026-03-03T21:22:00+0100,2026-03-03T21:25:00+0100,3.0,1,R,024485,0,0.0,False,,0,1,NOT_WORKABLE
Coppet,Nyon,08:00,2026-03-03T08:19:00+0100,2026-03-03T08:24:00+0100,5.0,1,RE,018409,0,0.0,False,,0,2,NOT_WORKABLE
Coppet,Nyon,08:00,2026-03-03T08:22:00+0100,2026-03-03T08:50:00+0100,28.0,1,B,081111,16,5.71,False,,0,1,MARGINAL
Coppet,Nyon,08:00,2026-03-03T08:49:00+0100,2026-03-03T08:54:00+0100,5.0,1,RE,018463,0,0.0,False,,0,2,NOT_WORKABLE
Coppet,Nyon,08:00,2026-03-03T08:54:00+0100,2026-03-03T09:20:00+0100,26.0,1,B,081113,16,6.15,False,,0,1,MARGINAL
Coppet,Nyon,08:00,2026-03-03T09:19:00+0100,2026-03-03T09:24:00+0100,5.0,1,RE,018411,0,0.0,False,,0,2,NOT_WORKABLE
Coppet,Nyon,08:00,2026-03-03T09:24:00+0100,2026-03-03T09:50:00+0100,26.0,1,B,081115,16,6.15,False,,0,1,MARGINAL
Coppet,Nyon,12:00,2026-03-03T12:19:00+0100,2026-03-03T12:24:00+0100,5.0,1,RE,018417,0,0.0,False,,0,2,NOT_WORKABLE
Coppet,Nyon,12:00,2026-03-03T12:24:00+0100,2026-03-03T12:50:00+0100,26.0,1,B,081127,16,6.15,False,,0,1,MARGINAL
Coppet,Nyon,12:00,2026-03-03T12:49:00+0100,2026-03-03T12:54:00+0100,5.0,1,RE,018471,0,0.0,False,,0,2,NOT_WORKABLE
Coppet,Nyon,12:00,2026-03-03T12:54:00+0100,2026-03-03T13:20:00+0100,26.0,1,B,081129,16,6.15,False,,0,1,MARGINAL
Coppet,Nyon,12:00,2026-03-03T13:19:00+0100,2026-03-03T13:24:00+0100,5.0,1,RE,018419,0,0.0,False,,0,2,NOT_WORKABLE
Coppet,Nyon,12:00,2026-03-03T13:24:00+0100,2026-03-03T13:50:00+0100,26.0,1,B,081131,16,6.15,False,,0,1,MARGINAL
Coppet,Nyon,20:00,2026-03-03T20:19:00+0100,2026-03-03T20:24:00+0100,5.0,1,RE,018433,0,0.0,False,,0,2,NOT_WORKABLE
Coppet,Nyon,20:00,2026-03-03T20:49:00+0100,2026-03-03T20:54:00+0100,5.0,1,RE,018487,0,0.0,False,,0,2,NOT_WORKABLE
Coppet,Nyon,20:00,2026-03-03T20:54:00+0100,2026-03-03T21:20:00+0100,26.0,1,B,081159,16,6.15,False,,0,1,MARGINAL
Coppet,Nyon,20:00,2026-03-03T21:19:00+0100,2026-03-03T21:25:00+0100,6.0,1,RE,018435,0,0.0,False,,0,2,NOT_WORKABLE
Coppet,Nyon,20:00,2026-03-03T21:47:00+0100,2026-03-03T21:53:00+0100,6.0,1,RE,018489,0,0.0,False,,0,2,NOT_WORKABLE
Coppet,Nyon,20:00,2026-03-03T21:50:00+0100,2026-03-03T22:16:00+0100,26.0,1,B,081163,16,6.15,False,,0,1,MARGINAL
Cully,Vevey,08:00,2026-03-03T08:04:00+0100,2026-03-03T08:12:00+0100,8.0,1,R,024121,0,0.0,False,,0,1,MARGINAL
Cully,Vevey,08:00,2026-03-03T08:13:00+0100,2026-03-03T08:22:00+0100,9.0,1,R,024321,0,0.0,False,,0,1,MARGINAL
Cully,Vevey,08:00,2026-03-03T08:40:00+0100,2026-03-03T08:49:00+0100,9.0,1,R,024223,0,0.0,False,,0,1,MARGINAL
Cully,Vevey,08:00,2026-03-03T08:44:00+0100,2026-03-03T08:56:00+0100,12.0,1,R,024423,3,2.5,False,,0,1,MARGINAL
Cully,Vevey,08:00,2026-03-03T09:10:00+0100,2026-03-03T09:19:00+0100,9.0,1,R,024125,0,0.0,False,,0,1,MARGINAL
Cully,Vevey,08:00,2026-03-03T09:14:00+0100,2026-03-03T09:22:00+0100,8.0,1,R,024325,0,0.0,False,,0,1,MARGINAL
Cully,Vevey,12:00,2026-03-03T12:10:00+0100,2026-03-03T12:19:00+0100,9.0,1,R,024141,0,0.0,False,,0,1,MARGINAL
Cully,Vevey,12:00,2026-03-03T12:14:00+0100,2026-03-03T12:22:00+0100,8.0,1,R,024341,0,0.0,False,,0,1,MARGINAL
Cully,Vevey,12:00,2026-03-03T12:40:00+0100,2026-03-03T12:49:00+0100,9.0,1,R,024243,0,0.0,False,,0,1,MARGINAL
Cully,Vevey,12:00,2026-03-03T12:44:00+0100,2026-03-03T12:56:00+0100,12.0,1,R,024443,3,2.5,False,,0,1,MARGINAL
Cully,Vevey,12:00,2026-03-03T13:10:00+0100,2026-03-03T13:19:00+0100,9.0,1,R,024145,0,0.0,False,,0,1,MARGINAL
Cully,Vevey,12:00,2026-03-03T13:14:00+0100,2026-03-03T13:22:00+0100,8.0,1,R,024345,0,0.0,False,,0,1,MARGINAL
Cully,Vevey,20:00,2026-03-03T20:10:00+0100,2026-03-03T20:19:00+0100,9.0,1,R,024179,0,0.0,False,,0,1,MARGINAL
Cully,Vevey,20:00,2026-03-03T20:14:00+0100,2026-03-03T20:22:00+0100,8.0,1,R,024379,0,0.0,False,,0,1,MARGINAL
Cully,Vevey,20:00,2026-03-03T20:40:00+0100,2026-03-03T20:49:00+0100,9.0,1,R,024281,0,0.0,False,,0,1,MARGINAL
Cully,Vevey,20:00,2026-03-03T20:44:00+0100,2026-03-03T20:56:00+0100,12.0,1,R,024481,3,2.5,False,,0,1,MARGINAL
Cully,Vevey,20:00,2026-03-03T21:05:00+0100,2026-03-03T21:12:00+0100,7.0,1,R,024183,0,0.0,False,,0,1,NOT_WORKABLE
Cully,Vevey,20:00,2026-03-03T21:14:00+0100,2026-03-03T21:22:00+0100,8.0,1,R,024383,0,0.0,False,,0,1,MARGINAL
Genève,Genève-Aéroport,08:00,2026-03-03T08:10:00+0100,2026-03-03T08:17:00+0100,7.0,1,IR,002506,0,0.0,False,,0,3,NOT_WORKABLE
Genève,Genève-Aéroport,08:00,2026-03-03T08:28:00+0100,2026-03-03T08:37:00+0100,9.0,1,IC,000704,0,0.0,False,,0,4,WORKABLE
Genève,Genève-Aéroport,08:00,2026-03-03T08:38:00+0100,2026-03-03T08:45:00+0100,7.0,1,IR,001706,0,0.0,False,,0,3,NOT_WORKABLE
Genève,Genève-Aéroport,08:00,2026-03-03T08:48:00+0100,2026-03-03T08:56:00+0100,8.0,1,IR,001656,0,0.0,False,,0,3,WORKABLE
Genève,Genève-Aéroport,08:00,2026-03-03T08:58:00+0100,2026-03-03T09:05:00+0100,7.0,1,IR,001808,0,0.0,False,,0,3,NOT_WORKABLE
Genève,Genève-Aéroport,08:00,2026-03-03T09:08:00+0100,2026-03-03T09:15:00+0100,7.0,1,IR,002508,0,0.0,False,,0,3,NOT_WORKABLE
Genève,Genève-Aéroport,12:00,2026-03-03T12:08:00+0100,2026-03-03T12:15:00+0100,7.0,1,IR,002514,0,0.0,False,,0,3,NOT_WORKABLE
Genève,Genève-Aéroport,12:00,2026-03-03T12:28:00+0100,2026-03-03T12:37:00+0100,9.0,1,IC,000712,0,0.0,False,,0,4,WORKABLE
Genève,Genève-Aéroport,12:00,2026-03-03T12:38:00+0100,2026-03-03T12:45:00+0100,7.0,1,IR,001714,0,0.0,False,,0,3,NOT_WORKABLE
Genève,Genève-Aéroport,12:00,2026-03-03T12:58:00+0100,2026-03-03T13:05:00+0100,7.0,1,IR,001816,0,0.0,False,,0,3,NOT_WORKABLE
Genève,Genève-Aéroport,12:00,2026-03-03T13:08:00+0100,2026-03-03T13:15:00+0100,7.0,1,IR,002516,0,0.0,False,,0,3,NOT_WORKABLE
Genève,Genève-Aéroport,12:00,2026-03-03T13:28:00+0100,2026-03-03T13:37:00+0100,9.0,1,IC,000714,0,0.0,False,,0,4,WORKABLE
Genève,Genève-Aéroport,20:00,2026-03-03T20:08:00+0100,2026-03-03T20:15:00+0100,7.0,1,IR,002530,0,0.0,False,,0,3,NOT_WORKABLE
Genève,Genève-Aéroport,20:00,2026-03-03T20:28:00+0100,2026-03-03T20:37:00+0100,9.0,1,IC,000728,0,0.0,False,,0,4,WORKABLE
Genève,Genève-Aéroport,20:00,2026-03-03T20:38:00+0100,2026-03-03T20:45:00+0100,7.0,1,IR,001730,0,0.0,False,,0,3,NOT_WORKABLE
Genève,Genève-Aéroport,20:00,2026-03-03T20:53:00+0100,2026-03-03T21:00:00+0100,7.0,1,RE,018434,0,0.0,False,,0,2,NOT_WORKABLE
Genève,Genève-Aéroport,20:00,2026-03-03T20:58:00+0100,2026-03-03T21:05:00+0100,7.0,1,IR,001832,0,0.0,False,,0,3,NOT_WORKABLE
Genève,Genève-Aéroport,20:00,2026-03-03T21:08:00+0100,2026-03-03T21:15:00+0100,7.0,1,IR,002532,0,0.0,False,,0,3,NOT_WORKABLE
Genève,Lausanne,08:00,2026-03-03T08:05:00+0100,2026-03-03T08:44:00+0100,39.0,1,IR,001811,1,0.26,False,,0,3,PRIME_WORK
Genève,Lausanne,08:00,2026-03-03T08:08:00+0100,2026-03-03T08:59:00+0100,51.0,1,RE,018409,7,1.37,False,,0,2,WORKABLE
Genève,Lausanne,08:00,2026-03-03T08:24:00+0100,2026-03-03T09:10:00+0100,46.0,1,IR,001713,3,0.65,False,,0,3,PRIME_WORK
Genève,Lausanne,08:00,2026-03-03T08:35:00+0100,2026-03-03T09:14:00+0100,39.0,1,IC,000713,1,0.26,False,,0,4,PRIME_WORK
Genève,Lausanne,08:00,2026-03-03T08:38:00+0100,2026-03-03T09:29:00+0100,51.0,1,RE,018463,7,1.37,False,,0,2,WORKABLE
Genève,Lausanne,08:00,2026-03-03T08:54:00+0100,2026-03-03T09:37:00+0100,43.0,1,IR,002515,2,0.47,False,,0,3,PRIME_WORK
Genève,Lausanne,12:00,2026-03-03T12:05:00+0100,2026-03-03T12:44:00+0100,39.0,1,IR,001819,1,0.26,False,,0,3,PRIME_WORK
Genève,Lausanne,12:00,2026-03-03T12:08:00+0100,2026-03-03T12:59:00+0100,51.0,1,RE,018417,7,1.37,False,,0,2,WORKABLE
Genève,Lausanne,12:00,2026-03-03T12:24:00+0100,2026-03-03T13:10:00+0100,46.0,1,IR,001721,3,0.65,False,,0,3,PRIME_WORK
Genève,Lausanne,12:00,2026-03-03T12:35:00+0100,2026-03-03T13:14:00+0100,39.0,1,IC,000721,1,0.26,False,,0,4,PRIME_WORK
Genève,Lausanne,12:00,2026-03-03T12:38:00+0100,2026-03-03T13:29:00+0100,51.0,1,RE,018471,7,1.37,False,,0,2,WORKABLE
Genève,Lausanne,12:00,2026-03-03T12:54:00+0100,2026-03-03T13:37:00+0100,43.0,1,IR,002523,2,0.47,False,,0,3,PRIME_WORK
Genève,Lausanne,20:00,2026-03-03T20:05:00+0100,2026-03-03T20:44:00+0100,39.0,1,IR,001835,1,0.26,False,,0,3,PRIME_WORK
Genève,Lausanne,20:00,2026-03-03T20:08:00+0100,2026-03-03T20:59:00+0100,51.0,1,RE,018433,7,1.37,False,,0,2,WORKABLE
Genève,Lausanne,20:00,2026-03-03T20:24:00+0100,2026-03-03T21:09:00+0100,45.0,1,IR,001737,3,0.67,False,,0,3,PRIME_WORK
Genève,Lausanne,20:00,2026-03-03T20:35:00+0100,2026-03-03T21:14:00+0100,39.0,1,IC,000737,1,0.26,False,,0,4,PRIME_WORK
Genève,Lausanne,20:00,2026-03-03T20:38:00+0100,2026-03-03T21:29:00+0100,51.0,1,RE,018487,7,1.37,False,,0,2,WORKABLE
Genève,Lausanne,20:00,2026-03-03T21:08:00+0100,2026-03-03T21:59:00+0100,51.0,1,RE,018435,7,1.37,False,,0,2,WORKABLE
Genève,Morges,08:00,2026-03-03T08:08:00+0100,2026-03-03T08:45:00+0100,37.0,1,RE,018409,5,1.35,False,,0,2,WORKABLE
Genève,Morges,08:00,2026-03-03T08:24:00+0100,2026-03-03T08:55:00+0100,31.0,1,IR,001713,1,0.32,False,,0,3,PRIME_WORK
Genève,Morges,08:00,2026-03-03T08:38:00+0100,2026-03-03T09:15:00+0100,37.0,1,RE,018463,5,1.35,False,,0,2,WORKABLE
Genève,Morges,08:00,2026-03-03T08:54:00+0100,2026-03-03T09:24:00+0100,30.0,1,IR,002515,1,0.33,False,,0,3,PRIME_WORK
Genève,Morges,08:00,2026-03-03T09:08:00+0100,2026-03-03T09:45:00+0100,37.0,1,RE,018411,5,1.35,False,,0,2,WORKABLE
Genève,Morges,08:00,2026-03-03T09:24:00+0100,2026-03-03T09:55:00+0100,31.0,1,IR,001715,1,0.32,False,,0,3,PRIME_WORK
Genève,Morges,12:00,2026-03-03T12:08:00+0100,2026-03-03T12:45:00+0100,37.0,1,RE,018417,5,1.35,False,,0,2,WORKABLE
Genève,Morges,12:00,2026-03-03T12:24:00+0100,2026-03-03T12:55:00+0100,31.0,1,IR,001721,1,0.32,False,,0,3,PRIME_WORK
Genève,Morges,12:00,2026-03-03T12:38:00+0100,2026-03-03T13:15:00+0100,37.0,1,RE,018471,5,1.35,False,,0,2,WORKABLE
Genève,Morges,12:00,2026-03-03T12:54:00+0100,2026-03-03T13:24:00+0100,30.0,1,IR,002523,1,0.33,False,,0,3,PRIME_WORK
Genève,Morges,12:00,2026-03-03T13:08:00+0100,2026-03-03T13:45:00+0100,37.0,1,RE,018419,5,1.35,False,,0,2,WORKABLE
Genève,Morges,12:00,2026-03-03T13:23:00+0100,2026-03-03T13:55:00+0100,32.0,1,IR,001723,1,0.31,False,,0,3,PRIME_WORK
Genève,Morges,20:00,2026-03-03T20:08:00+0100,2026-03-03T20:45:00+0100,37.0,1,RE,018433,5,1.35,False,,0,2,WORKABLE
Genève,Morges,20:00,2026-03-03T20:24:00+0100,2026-03-03T20:55:00+0100,31.0,1,IR,001737,1,0.32,False,,0,3,PRIME_WORK
Genève,Morges,20:00,2026-03-03T20:38:00+0100,2026-03-03T21:15:00+0100,37.0,1,RE,018487,5,1.35,False,,0,2,WORKABLE
Genève,Morges,20:00,2026-03-03T21:08:00+0100,2026-03-03T21:46:00+0100,38.0,1,RE,018435,5,1.32,False,,0,2,WORKABLE
Genève,Morges,20:00,2026-03-03T21:20:00+0100,2026-03-03T21:53:00+0100,33.0,1,IR,001739,1,0.3,False,,0,3,PRIME_WORK
Genève,Morges,20:00,2026-03-03T21:37:00+0100,2026-03-03T22:15:00+0100,38.0,1,RE,018489,5,1.32,False,,0,2,WORKABLE
Genève,Nyon,08:00,2026-03-03T08:08:00+0100,2026-03-03T08:24:00+0100,16.0,1,RE,018409,1,0.62,False,,0,2,PRIME_WORK
Genève,Nyon,08:00,2026-03-03T08:24:00+0100,2026-03-03T08:38:00+0100,14.0,1,IR,001713,0,0.0,False,,0,3,WORKABLE
Genève,Nyon,08:00,2026-03-03T08:38:00+0100,2026-03-03T08:54:00+0100,16.0,1,RE,018463,1,0.62,False,,0,2,PRIME_WORK
Genève,Nyon,08:00,2026-03-03T08:54:00+0100,2026-03-03T09:07:00+0100,13.0,1,IR,002515,0,0.0,False,,0,3,WORKABLE
Genève,Nyon,08:00,2026-03-03T09:08:00+0100,2026-03-03T09:24:00+0100,16.0,1,RE,018411,1,0.62,False,,0,2,PRIME_WORK
Genève,Nyon,08:00,2026-03-03T09:24:00+0100,2026-03-03T09:38:00+0100,14.0,1,IR,001715,0,0.0,False,,0,3,WORKABLE
Genève,Nyon,12:00,2026-03-03T12:08:00+0100,2026-03-03T12:24:00+0100,16.0,1,RE,018417,1,0.62,False,,0,2,PRIME_WORK
Genève,Nyon,12:00,2026-03-03T12:24:00+0100,2026-03-03T12:38:00+0100,14.0,1,IR,001721,0,0.0,False,,0,3,WORKABLE
Genève,Nyon,12:00,2026-03-03T12:38:00+0100,2026-03-03T12:54:00+0100,16.0,1,RE,018471,1,0.62,False,,0,2,PRIME_WORK
Genève,Nyon,12:00,2026-03-03T12:54:00+0100,2026-03-03T13:07:00+0100,13.0,1,IR,002523,0,0.0,False,,0,3,WORKABLE
Genève,Nyon,12:00,2026-03-03T13:08:00+0100,2026-03-03T13:24:00+0100,16.0,1,RE,018419,1,0.62,False,,0,2,PRIME_WORK
Genève,Nyon,12:00,2026-03-03T13:23:00+0100,2026-03-03T13:38:00+0100,15.0,1,IR,001723,0,0.0,False,,0,3,PRIME_WORK
Genève,Nyon,20:00,2026-03-03T20:08:00+0100,2026-03-03T20:24:00+0100,16.0,1,RE,018433,1,0.62,False,,0,2,PRIME_WORK
Genève,Nyon,20:00,2026-03-03T20:24:00+0100,2026-03-03T20:38:00+0100,14.0,1,IR,001737,0,0.0,False,,0,3,WORKABLE
Genève,Nyon,20:00,2026-03-03T20:38:00+0100,2026-03-03T20:54:00+0100,16.0,1,RE,018487,1,0.62,False,,0,2,PRIME_WORK
Genève,Nyon,20:00,2026-03-03T21:08:00+0100,2026-03-03T21:25:00+0100,17.0,1,RE,018435,1,0.59,False,,0,2,PRIME_WORK
Genève,Nyon,20:00,2026-03-03T21:20:00+0100,2026-03-03T21:36:00+0100,16.0,1,IR,001739,0,0.0,False,,0,3,PRIME_WORK
Genève,Nyon,20:00,2026-03-03T21:37:00+0100,2026-03-03T21:53:00+0100,16.0,1,RE,018489,1,0.62,False,,0,2,PRIME_WORK
Genève-Aéroport,Genève-Champel,08:00,2026-03-03T08:14:00+0100,2026-03-03T08:43:00+0100,29.0,2,R,023458,2,0.69,True,Genève,10.0,1,MARGINAL
Genève-Aéroport,Genève-Champel,08:00,2026-03-03T08:25:00+0100,2026-03-03T08:55:00+0100,30.0,2,B,555702,7,2.33,True,"Genève, Lyon",3.0,1,MARGINAL
Genève-Aéroport,Genève-Champel,08:00,2026-03-03T08:45:00+0100,2026-03-03T09:13:00+0100,28.0,2,R,023130,2,0.71,True,Genève,9.0,1,MARGINAL
Genève-Aéroport,Genève-Champel,08:00,2026-03-03T08:55:00+0100,2026-03-03T09:25:00+0100,30.0,2,B,555692,7,2.33,True,"Genève, Lyon",3.0,1,MARGINAL
Genève-Aéroport,Genève-Champel,08:00,2026-03-03T09:04:00+0100,2026-03-03T09:36:00+0100,32.0,2,B,072007,2,0.62,True,,0,1,MARGINAL
Genève-Aéroport,Genève-Champel,08:00,2026-03-03T09:14:00+0100,2026-03-03T09:43:00+0100,29.0,2,R,023314,2,0.69,True,Genève,10.0,1,MARGINAL
Genève-Aéroport,Genève-Champel,12:00,2026-03-03T12:14:00+0100,2026-03-03T12:43:00+0100,29.0,2,R,023462,2,0.69,True,Genève,10.0,1,MARGINAL
Genève-Aéroport,Genève-Champel,12:00,2026-03-03T12:25:00+0100,2026-03-03T12:54:00+0100,29.0,2,B,555611,7,2.41,True,"Genève, Lyon",2.0,1,MARGINAL
Genève-Aéroport,Genève-Champel,12:00,2026-03-03T12:27:00+0100,2026-03-03T13:09:00+0100,42.0,2,B,551502,18,4.29,True,"Genève, Bel-Air",3.0,1,MARGINAL
Genève-Aéroport,Genève-Champel,12:00,2026-03-03T12:45:00+0100,2026-03-03T13:13:00+0100,28.0,2,R,023146,2,0.71,True,Genève,9.0,1,MARGINAL
Genève-Aéroport,Genève-Champel,12:00,2026-03-03T12:55:00+0100,2026-03-03T13:24:00+0100,29.0,2,B,554814,7,2.41,True,"Genève, Lyon",2.0,1,MARGINAL
Genève-Aéroport,Genève-Champel,12:00,2026-03-03T12:58:00+0100,2026-03-03T13:39:00+0100,41.0,2,B,551499,18,4.39,True,"Genève, Bel-Air",2.0,1,MARGINAL
Genève-Aéroport,Genève-Champel,20:00,2026-03-03T20:14:00+0100,2026-03-03T20:43:00+0100,29.0,2,R,023176,2,0.69,True,Genève,10.0,1,MARGINAL
Genève-Aéroport,Genève-Champel,20:00,2026-03-03T20:25:00+0100,2026-03-03T20:55:00+0100,30.0,2,B,554541,7,2.33,True,"Genève, Lyon",3.0,1,MARGINAL
Genève-Aéroport,Genève-Champel,20:00,2026-03-03T20:35:00+0100,2026-03-03T21:15:00+0100,40.0,2,B,551605,18,4.5,True,"Genève, Bel-Air",4.0,1,MARGINAL
Genève-Aéroport,Genève-Champel,20:00,2026-03-03T20:55:00+0100,2026-03-03T21:26:00+0100,31.0,2,B,554530,7,2.26,True,"Genève, Lyon",6.0,1,MARGINAL
Genève-Aéroport,Genève-Champel,20:00,2026-03-03T21:10:00+0100,2026-03-03T21:41:00+0100,31.0,2,B,554241,7,2.26,True,"Genève, Lyon",3.0,1,MARGINAL
Genève-Aéroport,Genève-Champel,20:00,2026-03-03T21:29:00+0100,2026-03-03T21:56:00+0100,27.0,2,B,554242,7,2.59,True,,0,1,MARGINAL
Genève-Champel,Genève-Eaux-Vives,08:00,2026-03-03T08:06:00+0100,2026-03-03T08:08:00+0100,2.0,1,RE,018408,0,0.0,False,,0,2,NOT_WORKABLE
Genève-Champel,Genève-Eaux-Vives,08:00,2026-03-03T08:13:00+0100,2026-03-03T08:16:00+0100,3.0,1,R,023126,0,0.0,False,,0,1,NOT_WORKABLE
Genève-Champel,Genève-Eaux-Vives,08:00,2026-03-03T08:28:00+0100,2026-03-03T08:31:00+0100,3.0,1,R,023226,0,0.0,False,,0,1,NOT_WORKABLE
Genève-Champel,Genève-Eaux-Vives,08:00,2026-03-03T08:36:00+0100,2026-03-03T08:38:00+0100,2.0,1,RE,018454,0,0.0,False,,0,2,NOT_WORKABLE
Genève-Champel,Genève-Eaux-Vives,08:00,2026-03-03T08:43:00+0100,2026-03-03T08:46:00+0100,3.0,1,R,023458,0,0.0,False,,0,1,NOT_WORKABLE
Genève-Champel,Genève-Eaux-Vives,08:00,2026-03-03T08:58:00+0100,2026-03-03T09:01:00+0100,3.0,1,R,023416,0,0.0,False,,0,1,NOT_WORKABLE
Genève-Champel,Genève-Eaux-Vives,12:00,2026-03-03T12:06:00+0100,2026-03-03T12:08:00+0100,2.0,1,RE,018416,0,0.0,False,,0,2,NOT_WORKABLE
Genève-Champel,Genève-Eaux-Vives,12:00,2026-03-03T12:13:00+0100,2026-03-03T12:16:00+0100,3.0,1,R,023142,0,0.0,False,,0,1,NOT_WORKABLE
Genève-Champel,Genève-Eaux-Vives,12:00,2026-03-03T12:28:00+0100,2026-03-03T12:31:00+0100,3.0,1,R,023242,0,0.0,False,,0,1,NOT_WORKABLE
Genève-Champel,Genève-Eaux-Vives,12:00,2026-03-03T12:36:00+0100,2026-03-03T12:38:00+0100,2.0,1,RE,018462,0,0.0,False,,0,2,NOT_WORKABLE
Genève-Champel,Genève-Eaux-Vives,12:00,2026-03-03T12:43:00+0100,2026-03-03T12:46:00+0100,3.0,1,R,023462,0,0.0,False,,0,1,NOT_WORKABLE
Genève-Champel,Genève-Eaux-Vives,12:00,2026-03-03T12:58:00+0100,2026-03-03T13:01:00+0100,3.0,1,R,023424,0,0.0,False,,0,1,NOT_WORKABLE
Genève-Champel,Genève-Eaux-Vives,20:00,2026-03-03T20:06:00+0100,2026-03-03T20:08:00+0100,2.0,1,RE,018432,0,0.0,False,,0,2,NOT_WORKABLE
