station_id,name,lat_wgs84,lon_wgs84,provider_id,address,capacity,vehicle_types,is_virtual
2em_cars:5356,Jaguar X-type 2008,46.45863,6.341194,2em_cars,"1180 Rolle, Suisse",,,False
2em_cars:5379,Tesla Modèle 3 2020,46.514034,6.615442,2em_cars,"Chem. des Plaines 6, 1007 Lausanne, Suisse",,,False
2em_cars:5380,Fiat Punto 2000,46.22498,6.101739,2em_cars,"Rte de Pré-Bois, 1216 Cointrin, Suisse",,,False
2em_cars:5385,Mercedes gla 200 2018,46.51999,6.615017,2em_cars,"Chem. de la Tour-Grise, 1007 Lausanne, Suisse",,,False
2em_cars:5392,Mercedes Vito 2016,46.215504,6.13801,2em_cars,"Rue du Vidollet 15, 1202 Genève, Suisse",,,False
2em_cars:5411,Volkswagen New Beetle Cabriolet 2015,46.18374,6.192678,2em_cars,"Ham. de Fossard, 1226 Thônex, Suisse",,,False
2em_cars:5426,Audi S3 2011,46.513645,6.557396,2em_cars,"Rue du Centre 22, 1025 Saint-Sulpice, Suisse",,,False
2em_cars:5439,Ssangyong Jeep Mercedes 2008,46.188957,6.137531,2em_cars,"Rue du Grand-Bureau 37, 1227 Genève, Suisse",,,False
2em_cars:5440,Mini Clubman 2009,46.188957,6.137531,2em_cars,"Rue du Grand-Bureau 37, 1227 Genève, Suisse",,,False
2em_cars:5458,Opel Crossland 2018,46.549828,6.557154,2em_cars,"Rue de Lausanne 45, 1030 Bussigny, Suisse",,,False
2em_cars:5461,Opel Meriva A18 2004,46.51717,6.629453,2em_cars,"Pl. de la Gare, 1003 Lausanne, Suisse",,,False
2em_cars:5462,Volkswagen Polo 2002,46.51717,6.629453,2em_cars,"Pl. de la Gare, 1003 Lausanne, Suisse",,,False
2em_cars:5468,Audi RS7 Performance 2016,46.20586,6.102076,2em_cars,"Rue de la Coupe Gordon-Bennett, 1219 Vernier, Suisse",,,False
2em_cars:5488,Audi RS3 2018,46.201504,6.149751,2em_cars,"Rue de la Fontaine 13, 1204 Genève, Suisse",,,False
2em_cars:5493,Porsche Macan 2021,46.19094,6.157443,2em_cars,"Av. Dumas 24, 1206 Genève, Suisse",,,False
2em_cars:5511,Bmw 316 1998,46.55428,6.575069,2em_cars,"1023 Crissier, Suisse",,,False
2em_cars:5520,Subaru Justy 2011,46.55428,6.575069,2em_cars,"1023 Crissier, Suisse",,,False
2em_cars:5592,Audi rsq3 2021,46.21775,6.139992,2em_cars,"Chem. De-Vincy, 1202 Genève, Suisse",,,False
2em_cars:5594,Mercedes Gle 700 Brabus 2013,46.19196,6.20411,2em_cars,"Rue de Genève, Thônex, Suisse",,,False
2em_cars:5599,Mercedes classe c 2011,46.191727,6.147024,2em_cars,"Rue Alcide-Jentzer, 1205 Genève, Suisse",,,False
2em_cars:5605,Bmw Z3 1998,46.519653,6.632273,2em_cars,"Lausanne, Suisse",,,False
2em_cars:5607,Audi Q3 2021,46.476322,6.333006,2em_cars,"Chem. des Rochettes 15, 1185 Mont-sur-Rolle, Suisse",,,False
2em_cars:5611,Citroen C4 Picasso 2009,46.516113,6.636517,2em_cars,"Av. de la Gare 5, 1003 Lausanne, Suisse",,,False
2em_cars:5614,Tesla Model X 2017,46.541023,6.593085,2em_cars,"Chem. de Belle Vue 14, 1020 Renens, Suisse",,,False
2em_cars:5617,Mercedes Sprinter 315 CDI 2006,46.202312,6.183883,2em_cars,"Av. des Cavaliers 15, 1224 Chêne-Bougeries, Suisse",,,False
2em_cars:5621,Toyota Auris touring sports hybride 2014,46.202312,6.183883,2em_cars,"Av. des Cavaliers 15, 1224 Chêne-Bougeries, Suisse",,,False
2em_cars:5628,Volkswagen Golf 2016,46.528435,6.588836,2em_cars,"Rue du Lac 18, 1020 Renens, Suisse",,,False
2em_cars:5642,Audi R8 SPYDER 5.2 V10 2011,46.243275,6.134506,2em_cars,"Av. de Tournay 24, 1292 Chambésy, Suisse",,,False
2em_cars:5647,Jaguar Ipace 400 e 2022,46.54718,6.583352,2em_cars,"Pl. de la Clairière 1, 1023 Crissier, Suisse",,,False
2em_cars:5660,Maserati Ghibli V6 3.0D 2017,46.536476,6.569935,2em_cars,"Rte de Crochy 14, 1024 Ecublens, Suisse",,,False
2em_cars:5663,Subaru Outback 2016,46.50219,6.783483,2em_cars,"Rte du Village 48, 1070 Puidoux, Suisse",,,False
2em_cars:5665,Tesla performance 2021,46.394337,6.249293,2em_cars,"Prangins, Suisse",,,False
2em_cars:5702,Peugeot 207 CC 1.6 Turbo 2010,46.51708,6.629193,2em_cars,"Pl. de la Gare 5A, 1003 Lausanne, Suisse",,,False
2em_cars:5731,Volkswagen Golf 7 2013,46.49816,6.477442,2em_cars,"Rte de la Petite Caroline 9, 1131 Tolochenaz, Suisse",,,False
2em_cars:5745,Mini COOPER 2004,46.51717,6.629453,2em_cars,"Pl. de la Gare, 1003 Lausanne, Suisse",,,False
2em_cars:5793,Renault Zoe 2016,46.51717,6.629453,2em_cars,"Pl. de la Gare, 1003 Lausanne, Suisse",,,False
2em_cars:5794,Mercedes Classe A 180 2022,46.201317,6.17345,2em_cars,"Chem. des Tulipiers 18, 1208 Genève, Suisse",,,False
2em_cars:5797,Mercedes GLA 180 2015,46.548473,6.554437,2em_cars,"Rue de l'Industrie 13, 1030 Bussigny, Suisse",,,False
2em_cars:5802,Iveco Daily 2009,46.216064,6.136921,2em_cars,"Rue du Vidollet 19, 1202 Genève, Suisse",,,False
2em_cars:5830,Volkswagen Golf 1 cabriolet sport 1992,46.23069,6.08476,2em_cars,"Av. de Mategnin 43, 1217 Meyrin, Suisse",,,False
2em_cars:5831,Audi A4 Avant 2012,46.45922,6.206402,2em_cars,Rte de Saint-Cergue 24 Bis,,,False
2em_cars:5840,Land Rover Evoque TD4 2018,46.20513,6.212877,2em_cars,"Place des Métayers 3, 1226 Thônex, Suisse",,,False
2em_cars:5865,Nissan Qashqai Tekna 2015,46.17347,6.181651,2em_cars,"Rte du Pas-de-l'Echelle 48, 1255 Veyrier, Suisse",,,False
2em_cars:5882,Volkswagen Polo 2016,46.507057,6.626446,2em_cars,"Pl. de la Navigation 6, 1006 Lausanne, Suisse",,,False
2em_cars:5895,Fiat Punto my life 2012,46.203667,6.213697,2em_cars,"Place du Métral 1, 1226 Thônex, Suisse",,,False
2em_cars:5910,Mercedes Ml350 2014,46.536095,6.635288,2em_cars,"Rte du Pavement, 1018 Lausanne, Suisse",,,False
2em_cars:5912,Toyota Toyota Prius 1.8 Hybrid 2010,46.54495,6.55494,2em_cars,"Chem. du Bosquet 34, 1030 Bussigny, Suisse",,,False
2em_cars:5930,Audi S3 sportback quattro 2018,46.24803,6.136651,2em_cars,"Chem. de Valérie 85, 1292 Pregny-Chambésy, Suisse",,,False
2em_cars:5959,Bmw 740d xDrive 2015,46.51356,6.564716,2em_cars,"Chem. du Russel, 1025 Saint-Sulpice, Suisse",,,False
2em_cars:5961,Land Rover Évoque 2020,46.529186,6.653581,2em_cars,"Av. du Temple 10C, 1012 Lausanne, Suisse",,,False
2em_cars:5974,Ssangyong Korando 2.0 e-XDI Quartz 4WD Automatic 2014,46.54495,6.55494,2em_cars,"Chemin du Bosquet 34, 1030 Bussigny, Suisse",,,False
2em_cars:5985,Lexus Ct200h 2012,46.45858,6.341378,2em_cars,"Grand-Rue 1, 1180 Rolle, Suisse",,,False
2em_cars:6001,Nissan Juke 1.6 acenta Xtronic CVT 2014,46.222218,6.135966,2em_cars,"Chem. de Mon-Soleil 1A, 1202 Genève, Suisse",,,False
2em_cars:6009,Audi TT 2016,46.19295,6.17023,2em_cars,"Chem. de la Florence 3, 1208 Genève, Suisse",,,False
2em_cars:6032,Dodge Dart Cabriolet 1965,46.20439,6.143158,2em_cars,"Genève, Suisse",,,False
2em_cars:6037,Audi Rs3 2019,46.20859,6.080445,2em_cars,"Chem. de la Greube, 1214 Vernier, Suisse",,,False
2em_cars:6038,Bmw M4 2019,46.20859,6.080445,2em_cars,"Chem. de la Greube, 1214 Vernier, Suisse",,,False
2em_cars:6057,Mercedes A45s 2020,46.419773,6.262178,2em_cars,"Rue de la Paix, 1196 Gland, Suisse",,,False
2em_cars:6075,Nissan Juke 1.6 acenta Xtronic CVT 2014,46.222218,6.135966,2em_cars,"Chemin mon soleil 1A, 1202 Genève",,,False
2em_cars:6099,Bmw 218 xdrive AtiveTMSport 2019,46.515717,6.638556,2em_cars,"Chem. François-de-Lucinge 1, 1006 Lausanne, Suisse",,,False
2em_cars:6130,Tesla Model 3 2022,46.527264,6.642126,2em_cars,"Av. de la Sallaz 2, 1005 Lausanne, Suisse",,,False
2em_cars:6159,Fiat Doblo Frigorifique bi température 2019,46.37675,6.912792,2em_cars,"Rte de Noville, 1847 Rennaz, Suisse",,,False
2em_cars:6183,Mercedes gla45s 2022,46.217804,6.140742,2em_cars,"Chem. De-Vincy 12, 1202 Genève, Suisse",,,False
2em_cars:6185,Dacia Duster 2017,46.512947,6.48459,2em_cars,"Promenade de l'Eglantine, 1110 Morges, Suisse",,,False
2em_cars:6200,Mercedes A180 2021,46.512234,6.635156,2em_cars,"Av. de Montchoisi 39, 1006 Lausanne, Suisse",,,False
2em_cars:6201,Volkswagen Passat 2021,46.512234,6.635156,2em_cars,"Av. de Montchoisi 39, 1006 Lausanne, Suisse",,,False
2em_cars:6223,Renault Passenger 2022,46.413,6.186663,2em_cars,"Rte de Trélex 59, 1276 Gingins, Suisse",,,False
2em_cars:6234,Opel Insignia 2009,46.462833,6.841919,2em_cars,"1800 Vevey, Suisse",,,False
2em_cars:6245,Iveco Daily 2018,46.517773,6.511349,2em_cars,"Rue de Lausanne 67, 1110 Morges, Suisse",,,False
2em_cars:6250,Volkswagen Polo 2011,46.517773,6.511349,2em_cars,"Rue de Lausanne 67, 1110 Morges, Suisse",,,False
2em_cars:6256,Mini Cooper 2005,46.535877,6.58116,2em_cars,"Rue du Simplon 1, 1020 Renens, Suisse",,,False
2em_cars:6258,Bmw X1 2011,46.517773,6.511349,2em_cars,"Rue de Lausanne 67, 1110 Morges, Suisse",,,False
2em_cars:6265,Volkswagen Crafter L4 2021,46.180157,6.134804,2em_cars,"Chem. de la Marbrerie 1, 1227 Carouge, Suisse",,,False
2em_cars:6317,Tesla Model 3 Grande Autonomie 2020,46.526394,6.643049,2em_cars,"Av. Pierre-Decker 2, 1005 Lausanne, Suisse",,,False
2em_cars:6338,Land Rover Range Rover Supercharged 5.0 2010,46.201958,6.129295,2em_cars,"Rue des Pêcheries, 1205 Genève, Suisse",,,False
2em_cars:6365,Tesla Model Y 2022,46.308617,6.179554,2em_cars,"Chem. des Cerisiers 6, 1295 Tannay, Suisse",,,False
2em_cars:6366,Renault Clio IV 2014,46.20715,6.13182,2em_cars,"Rue Henri-Frédéric-Amiel 13, 1203 Genève, Suisse",,,False
2em_cars:6367,Jeep Wrangler 2018,46.18968,6.15754,2em_cars,"Champel, Genève, Suisse",,,False
2em_cars:6372,Toyota Aygo 2008,46.51708,6.629193,2em_cars,"Pl. de la Gare 5A, 1003 Lausanne, Suisse",,,False
2em_cars:6391,Hyundai Ix35 2006,46.462788,6.842054,2em_cars,"1800 Vevey, Suisse",,,False
2em_cars:6413,Peugeot 307 SW 2005,46.23936,6.19754,2em_cars,"Vésenaz, 1222 Collonge-Bellerive, Suisse",,,False
2em_cars:6434,Peugeot 208 2015,46.54606,6.587074,2em_cars,"Rte de Prilly 29, 1023 Crissier, Suisse",,,False
2em_cars:6438,Land Rover Range Rover Sport 3.0 TDV6 2010,46.38051,6.229874,2em_cars,"1260 Nyon, Suisse",,,False
2em_cars:6441,Volkswagen Golf VII 1.2 TSI 2014,46.534397,6.605902,2em_cars,"Rte de Cossonay 30, 1008 Prilly, Suisse",,,False
2em_cars:6502,Opel Crossland X 2019,46.215008,6.081064,2em_cars,"Rte de Peney 2A, 1214 Vernier, Suisse",,,False
2em_cars:6510,Audi E-tron 55quattro 410hp 2020,46.534893,6.540896,2em_cars,"Rue du Château 7, 1026 Echandens, Suisse",,,False
2em_cars:6515,Audi A1 2021,46.212273,6.123283,2em_cars,"Rue Soubeyran, 1203 Genève, Suisse",,,False
2em_cars:6519,Bmw 318I 2003,46.4996,6.4769,2em_cars,"Chem. des Noyers, 1131 Tolochenaz, Suisse",,,False
2em_cars:6526,Mercedes GLK 2014,46.189545,6.164782,2em_cars,"Chem. des Glycines, 1206 Genève, Suisse",,,False
2em_cars:6536,Citroen C2 2006,46.172897,6.125986,2em_cars,"Rte de Saint-Julien 80, 1212 Lancy, Suisse",,,False
2em_cars:6546,Peugeot 107 2007,46.522945,6.662707,2em_cars,"Chem. de la Bruyère 10, 1009 Pully, Suisse",,,False
2em_cars:6555,Tesla Y Long Range 2022,46.45724,6.866901,2em_cars,"Sent. de la Crausaz 3, 1814 La Tour-de-Peilz, Suisse",,,False
2em_cars:6565,Mini Couper s 2015,46.198395,6.185126,2em_cars,"Chêne-Bougeries, Suisse",,,False
2em_cars:6583,Tesla 3 Performance 2022,46.173065,6.122715,2em_cars,"Av. des Communes-Réunies 70, 1212 Lancy, Suisse",,,False
2em_cars:6611,Mercedes Class V300 Extra Long 2021,46.250427,6.149385,2em_cars,"Rte de Lausanne 301, 1293 Bellevue, Suisse",,,False
2em_cars:6613,Volkswagen Beetle 1.2 TSI 2012,46.557068,6.69714,2em_cars,"Rte de Praz Gilliard 33, 1000 Lausanne, Suisse",,,False
2em_cars:6632,Hyundai i20 2015,46.215256,6.147127,2em_cars,"Rue de Lausanne 64, 1202 Genève, Suisse",,,False
2em_cars:6637,Volkswagen Passat SW B8 2016,46.34504,6.154073,2em_cars,"Rte de Divonne 1, 1279 Chavannes-de-Bogis, Suisse",,,False
2em_cars:6648,Mini Cooper John Works 2023,46.20163,6.139064,2em_cars,"Rue du Diorama 18, 1204 Genève, Suisse",,,False
2em_cars:6664,Opel Movano 2006,46.54114,6.570293,2em_cars,"Chem. de la Forêt 20, 1024 Ecublens, Suisse",,,False
2em_cars:6671,Mercedes A250 2018,46.197685,6.097772,2em_cars,"Aïre, Vernier, Suisse",,,False
2em_cars:6673,Chevrolet Cruze 2013,46.20258,6.105407,2em_cars,"Rte d'Aïre 160, 1219 Aïre, Suisse",,,False
2em_cars:6693,Audi Q3 2020,46.1885,6.106595,2em_cars,"Rue des Bossons 35, 1213 Onex, Suisse",,,False
2em_cars:6697,Bmw 225 2018,46.51465,6.618255,2em_cars,"Av. de Cour 51, 1007 Lausanne, Suisse",,,False
2em_cars:6701,Ford Fiesta 2017,46.528507,6.628633,2em_cars,"Chem. des Egralets, 1004 Lausanne, Suisse",,,False
2em_cars:6703,Tesla Y 2022,46.525654,6.606212,2em_cars,"Chem. du Martinet, 1007 Lausanne, Suisse",,,False
2em_cars:6710,Volkswagen Golf 7 gti 2014,46.519653,6.632273,2em_cars,"Lausanne, Suisse",,,False
2em_cars:6716,Audi A3 2021,46.16616,6.187208,2em_cars,"Chem. de Castelver, Veyrier, Suisse",,,False
2em_cars:6723,Citroen C1 1.oi 2006,46.522945,6.662707,2em_cars,"Chem. de la Bruyère 10, 1009 Pully, Suisse",,,False
2em_cars:6725,Volkswagen Polo 2014,46.493404,6.387856,2em_cars,"Av. de Savoie 21, 1170 Aubonne, Suisse",,,False
2em_cars:6734,Mercedes A250 2018,46.209118,6.134246,2em_cars,"Rue Liotard 5, 1202 Genève, Suisse",,,False
2em_cars:6740,Dacia Sandero Stepway 2017,46.19809,6.138932,2em_cars,"Avenue du Mail 17, 1205 Genève, Suisse",,,False
2em_cars:6744,Mini Cooper S 2007,46.52841,6.659816,2em_cars,"Chem. de la Fauvette, 1012 Lausanne, Suisse",,,False
2em_cars:6747,Hyundai i30 2012,46.28113,6.160102,2em_cars,"Chem. du Levant 9, 1290 Versoix, Suisse",,,False
2em_cars:6751,Mercedes SLK 280 V6 (r171) 2006,46.20439,6.143158,2em_cars,"Genève, Suisse",,,False
2em_cars:6769,Audi A3 e-tron 2018,46.43503,6.285161,2em_cars,"Chem. du Vernay 23, 1184 Luins, Suisse",,,False
2em_cars:6789,Opel Vivaro transport de person 9 places 2007,46.19578,6.110244,2em_cars,"Chem. Gérard-De-Ternier 10, 1213 Lancy, Suisse",,,False
2em_cars:6793,Renault Trafic 2023,46.528008,6.568779,2em_cars,"Rte de la Maladière 4, 1022 Chavannes-près-Renens, Suisse",,,False
2em_cars:6810,Dacia Lodgy 2018,46.205013,6.125499,2em_cars,"Rue du Beulet 5, 1203 Genève, Suisse",,,False
2em_cars:6811,Mercedes eqa 250 2021,46.504986,6.725228,2em_cars,"Chem. des Crêts 46, 1091 Grandvaux, Suisse",,,False
2em_cars:6812,Mercedes C200 4matic AMG Line 2018,46.522533,6.627442,2em_cars,"Rue des Terreaux 21, 1003 Lausanne, Suisse",,,False
2em_cars:6880,Nissan Evalia E-NV200 2020,46.213093,6.135495,2em_cars,"Rue Charles-Rosselet, 1202 Genève, Suisse",,,False
2em_cars:6884,Volkswagen Caddy Life 2019,46.19449,6.14265,2em_cars,"Rue Henri-Christiné, 1205 Genève, Suisse",,,False
2em_cars:6885,Tesla 3 2019,46.427322,6.220844,2em_cars,"Chem. de Gossan, 1272 Genolier, Suisse",,,False
2em_cars:6891,Volkswagen Up 1.0 TSI GTI 2018,46.5586,6.577082,2em_cars,"Chem. de Plan-Soleil 28, 1023 Crissier, Suisse",,,False
2em_cars:6898,Audi A5 2010,46.194942,6.151916,2em_cars,"Av. de Champel 8A, 1206 Genève, Suisse",,,False
2em_cars:6921,Mercedes E230 2008,46.19358,6.1628,2em_cars,"Rue Robert-De-Traz, Genève, Suisse",,,False
2em_cars:6950,Volkswagen T 5 2006,46.535877,6.581164,2em_cars,"Rue du Simplon 1, 1020 Renens, Suisse",,,False
2em_cars:6958,Volkswagen Polo 1.2 2014,46.22953,6.069183,2em_cars,"Rte de Meyrin 323, 1217 Meyrin, Suisse",,,False
2em_cars:6963,Volkswagen Golf 5 GTI 2006,46.43122,6.91068,2em_cars,"Montreux, Suisse",,,False
2em_cars:6986,Volkswagen Tiguan 2020,46.216953,6.091645,2em_cars,"Chem. des Myosotis 22, 1214 Vernier, Suisse",,,False
2em_cars:7006,Toyota Yaris 2017,46.51153,6.625361,2em_cars,"Av. Frédéric-César-de-la-Harpe, Lausanne, Suisse",,,False
2em_cars:7014,Renault clio 2016,46.212265,6.105269,2em_cars,"Vernier, Suisse",,,False
2em_cars:7016,Dacia Sandero 2015,46.51346,6.645431,2em_cars,"Chem. des Faverges 8, 1006 Lausanne, Suisse",,,False
2em_cars:7026,Mercedes Glc 2019,46.177197,6.076404,2em_cars,"Bernex, Suisse",,,False
2em_cars:7029,Volkswagen Polo gti 2018,46.537857,6.634555,2em_cars,"Rte du Pavement 85, 1018 Lausanne, Suisse",,,False
2em_cars:7030,Mercedes Classe a 250 2020,46.18811,6.12263,2em_cars,"Chem. des Vignes, 1213 Lancy, Suisse",,,False
2em_cars:7031,Toyota Proace (verso) 2019,46.461174,6.846695,2em_cars,"Rue du Clos 20, 1800 Vevey, Suisse",,,False
2em_cars:7032,Peugeot 107  1.0i 2006,46.212975,6.234186,2em_cars,"Rue de Graman, 1241 Puplinge, Suisse",,,False
2em_cars:7036,Toyota Avensis 2013,46.527973,6.528451,2em_cars,"Rte de Denges 25, 1027 Lonay, Suisse",,,False
2em_cars:7050,Fiat Ducato Maxi 2.3 2011,46.544945,6.554946,2em_cars,"Chem. du Bosquet 34, 1030 Bussigny, Suisse",,,False
2em_cars:7060,Saab 9-3 TiD break 2006,46.519024,6.624906,2em_cars,"Av. Louis-Ruchonnet, 1003 Lausanne, Suisse",,,False
2em_cars:7068,Opel Astra 2015,46.464485,6.296998,2em_cars,"La Friponnière 2, 1182 Gilly, Suisse",,,False
2em_cars:7069,Audi A1 sportback automatique 2019,46.209118,6.134246,2em_cars,"Rue Liotard 5, 1202 Genève, Suisse",,,False
2em_cars:7071,Tesla 3 2019,46.52513,6.613755,2em_cars,"Rue de Genève 88B, 1004 Lausanne, Suisse",,,False
2em_cars:7077,Citroen Citroën Jumpy Loisirs 2010,46.544945,6.554946,2em_cars,"Chem. du Bosquet 34, 1030 Bussigny, Suisse",,,False
2em_cars:7094,Toyota Aygo 2009,46.517757,6.628457,2em_cars,"Pl. de la Gare 3, 1003 Lausanne, Suisse",,,False
2em_cars:7098,Audi Q3 2021,46.437828,6.90844,2em_cars,"Av. des Alpes 59B, 1820 Montreux, Suisse",,,False
2em_cars:7099,Mini Mini Cooper S trafalgar 2021,46.550716,6.572752,2em_cars,"Chem. des Lentillières, 1023 Crissier, Suisse",,,False
2em_cars:7113,Hyundai Ioniq 2017,46.200405,6.131173,2em_cars,"Bd Carl-Vogt 16, 1205 Genève, Suisse",,,False
2em_cars:7139,Citroen C4 Picasso 2009,46.457287,6.859561,2em_cars,"Av. de Bel-Air 115, 1814 La Tour-de-Peilz, Schweiz",,,False
2em_cars:7140,Mercedes V classe 2018,46.197933,6.135963,2em_cars,"Bd Carl-Vogt, 1205 Genève, Suisse",,,False
2em_cars:7183,"Fiat scudo 9 pl. (ou 3, 5, 6, 7, 8 places !) 2013",46.53764,6.582668,2em_cars,"Rue de la Savonnerie 5, 1020 Renens, Suisse",,,False
2em_cars:7197,Bmw X6 xdrive 40D 2011,46.449665,6.89171,2em_cars,"Rte de Chailly 26, 1815 Clarens, Suisse",,,False
2em_cars:7220,Tesla Model 3 Performance 2019,46.17403,6.083559,2em_cars,"Confignon, Suisse",,,False
2em_cars:7268,Kia stonic 2020,46.190426,6.126945,2em_cars,"Rte des Jeunes 4bis, 1227 Lancy, Suisse",,,False
2em_cars:7272,Rover Évoque 2022,46.54577,6.655856,2em_cars,"Chem. du Bois-Murat, 1066 Epalinges, Suisse",,,False
2em_cars:7276,Citroen C4 picasso 2007,46.18707,6.199498,2em_cars,"Chem. du Curé-Desclouds 10, 1226 Thônex, Suisse",,,False
2em_cars:7283,Renault Captur 120 2017,46.520905,6.611609,2em_cars,"Chem. de Montelly 20, 1007 Lausanne, Suisse",,,False
2em_cars:7298,Audi RS5 2017,46.233276,6.125488,2em_cars,"Chem. Auguste-Vilbert, 1218 Le Grand-Saconnex, Suisse",,,False
2em_cars:7309,Hyundai Atos Prime 1.1 2005,46.18464,6.101004,2em_cars,"Rue des Bossons 2, 1213 Onex, Suisse",,,False
2em_cars:7310,Bmw I8 2014,46.35181,6.93247,2em_cars,"La Coche 11, 1852 Roche, Suisse",,,False
2em_cars:7344,Mercedes E classe 2019,46.169106,6.112762,2em_cars,"Chem. de Champ-Joly 8, 1228 Plan-les-Ouates, Suisse",,,False
2em_cars:7346,Tesla Model 3 LR 2021,46.529858,6.906901,2em_cars,"1618 Châtel-Saint-Denis, Suisse",,,False
2em_cars:7350,Citroen C-Zero 2105,46.214146,6.129397,2em_cars,"Rue Hoffmann 1, 1202 Genève, Suisse",,,False
2em_cars:7351,Volkswagen Touran 2006,46.214146,6.129397,2em_cars,"Rue Hoffmann 1, 1202 Genève, Suisse",,,False
2em_cars:7356,Mercedes VITO 2001,46.214146,6.129397,2em_cars,"Rue Hoffmann 1, 1202 Genève, Suisse",,,False
2em_cars:7370,Bmw Z3 1999,46.1939,6.16767,2em_cars,"Rue Le-Corbusier, Genève, Suisse",,,False
2em_cars:7376,Bmw M135i 2014,46.227497,6.07953,2em_cars,"Chem. du Jardin Alpin, 1217 Meyrin, Suisse",,,False
2em_cars:7379,Bmw 430xd m-sport 2015,46.517483,6.622871,2em_cars,"Chem. du Mont-Tendre 6, 1007 Lausanne, Suisse",,,False
2em_cars:7405,Renault Espace 1.8 TCE Intense 2019,46.545563,6.732137,2em_cars,"Rte de Pré la Pierre, 1073 Savigny, Suisse",,,False
2em_cars:7426,Toyota Aygo 2008,46.192837,6.202767,2em_cars,"1226 Thônex, Suisse",,,False
2em_cars:7428,Tesla Model y 2023,46.2078,6.130113,2em_cars,"Rue Daubin 33, 1203 Genève, Suisse",,,False
2em_cars:7433,Volvo XC40 plug in hybrid 2021,46.464012,6.83733,2em_cars,"Rue de l'Union, 1800 Vevey, Suisse",,,False
2em_cars:7434,Dacia Sandero 2022,46.53329,6.562281,2em_cars,"Chem. du Stand, 1024 Ecublens, Suisse",,,False
2em_cars:7443,Bmw 428i Luxury Line Steptronic 2014,46.168694,6.119804,2em_cars,"Pl. des Aviateurs, 1228 Plan-les-Ouates, Schweiz",,,False
2em_cars:7450,Mini Cooper S 2015,46.383266,6.234785,2em_cars,"1260 Nyon, Suisse",,,False
2em_cars:7454,Volkswagen T6 California 2022,46.190372,6.124154,2em_cars,"Rpe du Pont-Rouge 18, 1213 Petit-Lancy, Suisse",,,False
2em_cars:7472,Toyota Auris 2014,46.535667,6.651771,2em_cars,"Rte de la Feuillère 19, 1010 Lausanne, Suisse",,,False
2em_cars:7512,Renault Espace 2017,46.212753,6.144592,2em_cars,"Rue de Lausanne 27B, 1201 Genève, Suisse",,,False
2em_cars:7543,Audi A1 2012,46.197464,6.119416,2em_cars,"Av. du Cimetière, 1213 Petit-Lancy, Suisse",,,False
2em_cars:7572,Infiniti Q30 2016,46.48223,6.460459,2em_cars,"Av. de Taillecou 2, 1162 Saint-Prex, Suisse",,,False
2em_cars:7601,Tesla Modèle 3 2021,46.22956,6.906531,2em_cars,"Rte des Véroz 11, 1872 Troistorrents, Suisse",,,False
2em_cars:7610,Ford Transit Connect 2014,46.22067,6.07605,2em_cars,"Chem. Delay 42, 1214 Vernier, Suisse",,,False
2em_cars:7646,Bmw 225 xe 2021,46.194378,6.201433,2em_cars,"Chem. des Deux-Communes, Thônex, Suisse",,,False
2em_cars:7648,Toyota Yaris 2007,46.442173,6.892224,2em_cars,"Rue du Grammont, 1815 Montreux, Suisse",,,False
2em_cars:7655,Renault Meganne 2007,46.533466,6.579885,2em_cars,"Av. de Préfaully, Chavannes-près-Renens, Suisse",,,False
2em_cars:7668,Kia Carens 2016,46.525963,6.635792,2em_cars,"Rue de la Barre 11, 1005 Lausanne, Suisse",,,False
2em_cars:7669,Audi TT 2015,46.198074,6.162758,2em_cars,"Rue Henri-Mussard, 1208 Genève, Suisse",,,False
2em_cars:7671,Tesla Model Y 2023,46.192772,6.167921,2em_cars,"Chem. Doctoresse-Champendal 18, 1206 Genève, Suisse",,,False
2em_cars:7682,Suzuki Swift 2015,46.20736,6.130253,2em_cars,"Rue Daubin 35, 1203 Genève, Suisse",,,False
2em_cars:7686,Volkswagen Tiguan 2016,46.52662,6.590287,2em_cars,"Rte de Chavannes 64, 1007 Lausanne, Suisse",,,False
2em_cars:7702,Toyota Yaris 2007,46.218826,6.133927,2em_cars,"Av. Giuseppe Motta, 1202 Genève, Suisse",,,False
2em_cars:7729,Mercedes C220d BLUETEC 2015,46.21012,6.1441,2em_cars,"Pl. de Cornavin 20, 1201 Genève, Suisse",,,False
2em_cars:7731,Renault Megane break 2011,46.52295,6.662707,2em_cars,"Chem. de la Bruyère 10, 1009 Pully, Suisse",,,False
2em_cars:7778,Porsche Cayenne 2022,46.153873,6.092442,2em_cars,"Rte de Saint-Julien 292, 1258 Perly-Certoux, Suisse",,,False
2em_cars:7785,Mercedes Classe A 250 e 2022,46.157204,6.096835,2em_cars,"Rte de Saint-Julien, Perly-Certoux, Suisse",,,False
2em_cars:7789,Audi Q5 2021,46.157204,6.096835,2em_cars,"Rte de Saint-Julien, Perly-Certoux, Suisse",,,False
2em_cars:7791,Audi RS3 2019,46.535023,6.634408,2em_cars,"Chem. de la Forêt 8, 1018 Lausanne, Suisse",,,False
2em_cars:7812,Tesla S 2015,46.47245,6.829342,2em_cars,"Chem. du Grand-Pin, Corseaux, Suisse",,,False
2em_cars:7822,Citroen Berlingo 2019,46.5196,6.642824,2em_cars,"Av. du Tribunal-Fédéral, 1005 Lausanne, Suisse",,,False
