trip_id,route_name,line_name,direction,minute_of_day,lat,lon
1682:1,IC1,Long-distance,GE→East,722,46.485981,6.510719
1682:1,IC1,Long-distance,GE→East,723,46.496194,6.524359
1682:1,IC1,Long-distance,GE→East,724,46.506407,6.538
1682:1,IC1,Long-distance,GE→East,725,46.51662,6.55164
1682:1,IC1,Long-distance,GE→East,726,46.526833,6.56528
1682:1,IC1,Long-distance,GE→East,727,46.537046,6.57892
1682:1,IC1,Long-distance,GE→East,728,46.537046,6.57892
1682:1,IC1,Long-distance,GE→East,729,46.533671,6.587281
1682:1,IC1,Long-distance,GE→East,730,46.530296,6.595642
1682:1,IC1,Long-distance,GE→East,731,46.52692,6.604004
1682:1,IC1,Long-distance,GE→East,732,46.523545,6.612365
1682:1,IC1,Long-distance,GE→East,733,46.52017,6.620726
1682:1,IC1,Long-distance,GE→East,734,46.516795,6.629087
1688:1,IC1,Long-distance,East→GE,946,46.516795,6.629087
1688:1,IC1,Long-distance,East→GE,947,46.52017,6.620726
1688:1,IC1,Long-distance,East→GE,948,46.523545,6.612365
1688:1,IC1,Long-distance,East→GE,949,46.52692,6.604004
1688:1,IC1,Long-distance,East→GE,950,46.530296,6.595642
1688:1,IC1,Long-distance,East→GE,951,46.533671,6.587281
1688:1,IC1,Long-distance,East→GE,952,46.537046,6.57892
1688:1,IC1,Long-distance,East→GE,953,46.537046,6.57892
1688:1,IC1,Long-distance,East→GE,954,46.526833,6.56528
1688:1,IC1,Long-distance,East→GE,955,46.51662,6.55164
1688:1,IC1,Long-distance,East→GE,956,46.506407,6.538
1688:1,IC1,Long-distance,East→GE,957,46.496194,6.524359
1688:1,IC1,Long-distance,East→GE,958,46.485981,6.510719
1688:1,IC1,Long-distance,East→GE,959,46.475768,6.497079
1688:1,IC1,Long-distance,East→GE,960,46.465555,6.483439
1688:1,IC1,Long-distance,East→GE,961,46.455341,6.469799
1688:1,IC1,Long-distance,East→GE,962,46.445128,6.456159
1688:1,IC1,Long-distance,East→GE,963,46.434915,6.442518
1688:1,IC1,Long-distance,East→GE,964,46.424702,6.428878
1688:1,IC1,Long-distance,East→GE,965,46.414489,6.415238
1688:1,IC1,Long-distance,East→GE,966,46.404276,6.401598
1688:1,IC1,Long-distance,East→GE,967,46.394063,6.387958
1688:1,IC1,Long-distance,East→GE,968,46.38385,6.374318
1688:1,IC1,Long-distance,East→GE,969,46.373637,6.360678
1688:1,IC1,Long-distance,East→GE,970,46.363424,6.347037
1688:1,IC1,Long-distance,East→GE,971,46.353211,6.333397
1688:1,IC1,Long-distance,East→GE,972,46.342998,6.319757
1688:1,IC1,Long-distance,East→GE,973,46.332785,6.306117
1688:1,IC1,Long-distance,East→GE,974,46.322572,6.292477
1688:1,IC1,Long-distance,East→GE,975,46.312359,6.278837
1688:1,IC1,Long-distance,East→GE,976,46.302146,6.265196
1688:1,IC1,Long-distance,East→GE,977,46.291932,6.251556
1688:1,IC1,Long-distance,East→GE,978,46.281719,6.237916
1688:1,IC1,Long-distance,East→GE,979,46.271506,6.224276
1688:1,IC1,Long-distance,East→GE,980,46.261293,6.210636
1688:1,IC1,Long-distance,East→GE,981,46.25108,6.196996
1688:1,IC1,Long-distance,East→GE,982,46.240867,6.183355
1688:1,IC1,Long-distance,East→GE,983,46.230654,6.169715
1688:1,IC1,Long-distance,East→GE,984,46.220441,6.156075
1688:1,IC1,Long-distance,East→GE,985,46.210228,6.142435
1688:1,IC1,Long-distance,East→GE,986,46.210228,6.142435
1688:1,IC1,Long-distance,East→GE,987,46.210228,6.142435
1688:1,IC1,Long-distance,East→GE,988,46.210228,6.142435
1688:1,IC1,Long-distance,East→GE,989,46.212708,6.13905
1688:1,IC1,Long-distance,East→GE,990,46.215188,6.135665
1688:1,IC1,Long-distance,East→GE,991,46.217668,6.13228
1688:1,IC1,Long-distance,East→GE,992,46.220148,6.128895
1688:1,IC1,Long-distance,East→GE,993,46.222627,6.125509
1688:1,IC1,Long-distance,East→GE,994,46.225107,6.122124
1688:1,IC1,Long-distance,East→GE,995,46.227587,6.118739
1688:1,IC1,Long-distance,East→GE,996,46.230067,6.115354
1688:1,IC1,Long-distance,East→GE,997,46.232547,6.111969
1692:4,IC1,Long-distance,GE→East,745,46.232547,6.111969
1692:4,IC1,Long-distance,GE→East,746,46.229359,6.116321
1692:4,IC1,Long-distance,GE→East,747,46.22617,6.120674
1692:4,IC1,Long-distance,GE→East,748,46.222982,6.125026
1692:4,IC1,Long-distance,GE→East,749,46.219793,6.129378
1692:4,IC1,Long-distance,GE→East,750,46.216605,6.13373
1692:4,IC1,Long-distance,GE→East,751,46.213416,6.138083
1692:4,IC1,Long-distance,GE→East,752,46.210228,6.142435
1692:4,IC1,Long-distance,GE→East,753,46.210228,6.142435
1692:4,IC1,Long-distance,GE→East,754,46.210228,6.142435
1692:4,IC1,Long-distance,GE→East,755,46.210228,6.142435
1692:4,IC1,Long-distance,GE→East,756,46.220441,6.156075
1692:4,IC1,Long-distance,GE→East,757,46.230654,6.169715
1692:4,IC1,Long-distance,GE→East,758,46.240867,6.183355
1692:4,IC1,Long-distance,GE→East,759,46.25108,6.196996
1692:4,IC1,Long-distance,GE→East,760,46.261293,6.210636
1692:4,IC1,Long-distance,GE→East,761,46.271506,6.224276
1692:4,IC1,Long-distance,GE→East,762,46.281719,6.237916
1692:4,IC1,Long-distance,GE→East,763,46.291932,6.251556
1692:4,IC1,Long-distance,GE→East,764,46.302146,6.265196
1692:4,IC1,Long-distance,GE→East,765,46.312359,6.278837
1692:4,IC1,Long-distance,GE→East,766,46.322572,6.292477
1692:4,IC1,Long-distance,GE→East,767,46.332785,6.306117
1692:4,IC1,Long-distance,GE→East,768,46.342998,6.319757
1692:4,IC1,Long-distance,GE→East,769,46.353211,6.333397
1692:4,IC1,Long-distance,GE→East,770,46.363424,6.347037
1692:4,IC1,Long-distance,GE→East,771,46.373637,6.360678
1692:4,IC1,Long-distance,GE→East,772,46.38385,6.374318
1692:4,IC1,Long-distance,GE→East,773,46.394063,6.387958
1692:4,IC1,Long-distance,GE→East,774,46.404276,6.401598
1692:4,IC1,Long-distance,GE→East,775,46.414489,6.415238
1692:4,IC1,Long-distance,GE→East,776,46.424702,6.428878
1692:4,IC1,Long-distance,GE→East,777,46.434915,6.442518
1692:4,IC1,Long-distance,GE→East,778,46.445128,6.456159
1692:4,IC1,Long-distance,GE→East,779,46.455341,6.469799
1692:4,IC1,Long-distance,GE→East,780,46.465555,6.483439
1692:4,IC1,Long-distance,GE→East,781,46.475768,6.497079
1692:4,IC1,Long-distance,GE→East,782,46.485981,6.510719
1692:4,IC1,Long-distance,GE→East,783,46.496194,6.524359
1692:4,IC1,Long-distance,GE→East,784,46.506407,6.538
1692:4,IC1,Long-distance,GE→East,785,46.51662,6.55164
1692:4,IC1,Long-distance,GE→East,786,46.526833,6.56528
1692:4,IC1,Long-distance,GE→East,787,46.537046,6.57892
1692:4,IC1,Long-distance,GE→East,788,46.537046,6.57892
1692:4,IC1,Long-distance,GE→East,789,46.533671,6.587281
1692:4,IC1,Long-distance,GE→East,790,46.530296,6.595642
1692:4,IC1,Long-distance,GE→East,791,46.52692,6.604004
1692:4,IC1,Long-distance,GE→East,792,46.523545,6.612365
1692:4,IC1,Long-distance,GE→East,793,46.52017,6.620726
1692:4,IC1,Long-distance,GE→East,794,46.516795,6.629087
1698:6,IC1,Long-distance,East→GE,1006,46.516795,6.629087
1698:6,IC1,Long-distance,East→GE,1007,46.52017,6.620726
1698:6,IC1,Long-distance,East→GE,1008,46.523545,6.612365
1698:6,IC1,Long-distance,East→GE,1009,46.52692,6.604004
1698:6,IC1,Long-distance,East→GE,1010,46.530296,6.595642
1698:6,IC1,Long-distance,East→GE,1011,46.533671,6.587281
1698:6,IC1,Long-distance,East→GE,1012,46.537046,6.57892
1698:6,IC1,Long-distance,East→GE,1013,46.537046,6.57892
1698:6,IC1,Long-distance,East→GE,1014,46.526833,6.56528
1698:6,IC1,Long-distance,East→GE,1015,46.51662,6.55164
1698:6,IC1,Long-distance,East→GE,1016,46.506407,6.538
1698:6,IC1,Long-distance,East→GE,1017,46.496194,6.524359
1698:6,IC1,Long-distance,East→GE,1018,46.485981,6.510719
1698:6,IC1,Long-distance,East→GE,1019,46.475768,6.497079
1698:6,IC1,Long-distance,East→GE,1020,46.465555,6.483439
1698:6,IC1,Long-distance,East→GE,1021,46.455341,6.469799
1698:6,IC1,Long-distance,East→GE,1022,46.445128,6.456159
1698:6,IC1,Long-distance,East→GE,1023,46.434915,6.442518
1698:6,IC1,Long-distance,East→GE,1024,46.424702,6.428878
1698:6,IC1,Long-distance,East→GE,1025,46.414489,6.415238
1698:6,IC1,Long-distance,East→GE,1026,46.404276,6.401598
1698:6,IC1,Long-distance,East→GE,1027,46.394063,6.387958
1698:6,IC1,Long-distance,East→GE,1028,46.38385,6.374318
1698:6,IC1,Long-distance,East→GE,1029,46.373637,6.360678
1698:6,IC1,Long-distance,East→GE,1030,46.363424,6.347037
1698:6,IC1,Long-distance,East→GE,1031,46.353211,6.333397
1698:6,IC1,Long-distance,East→GE,1032,46.342998,6.319757
1698:6,IC1,Long-distance,East→GE,1033,46.332785,6.306117
1698:6,IC1,Long-distance,East→GE,1034,46.322572,6.292477
1698:6,IC1,Long-distance,East→GE,1035,46.312359,6.278837
1698:6,IC1,Long-distance,East→GE,1036,46.302146,6.265196
1698:6,IC1,Long-distance,East→GE,1037,46.291932,6.251556
1698:6,IC1,Long-distance,East→GE,1038,46.281719,6.237916
1698:6,IC1,Long-distance,East→GE,1039,46.271506,6.224276
1698:6,IC1,Long-distance,East→GE,1040,46.261293,6.210636
1698:6,IC1,Long-distance,East→GE,1041,46.25108,6.196996
1698:6,IC1,Long-distance,East→GE,1042,46.240867,6.183355
1698:6,IC1,Long-distance,East→GE,1043,46.230654,6.169715
1698:6,IC1,Long-distance,East→GE,1044,46.220441,6.156075
1698:6,IC1,Long-distance,East→GE,1045,46.210228,6.142435
1698:6,IC1,Long-distance,East→GE,1046,46.210228,6.142435
1698:6,IC1,Long-distance,East→GE,1047,46.210228,6.142435
1698:6,IC1,Long-distance,East→GE,1048,46.210228,6.142435
1698:6,IC1,Long-distance,East→GE,1049,46.212708,6.13905
1698:6,IC1,Long-distance,East→GE,1050,46.215188,6.135665
1698:6,IC1,Long-distance,East→GE,1051,46.217668,6.13228
1698:6,IC1,Long-distance,East→GE,1052,46.220148,6.128895
1698:6,IC1,Long-distance,East→GE,1053,46.222627,6.125509
1698:6,IC1,Long-distance,East→GE,1054,46.225107,6.122124
1698:6,IC1,Long-distance,East→GE,1055,46.227587,6.118739
1698:6,IC1,Long-distance,East→GE,1056,46.230067,6.115354
1698:6,IC1,Long-distance,East→GE,1057,46.232547,6.111969
1706:2,IC1,Long-distance,GE→East,805,46.232547,6.111969
1706:2,IC1,Long-distance,GE→East,806,46.229359,6.116321
1706:2,IC1,Long-distance,GE→East,807,46.22617,6.120674
1706:2,IC1,Long-distance,GE→East,808,46.222982,6.125026
1706:2,IC1,Long-distance,GE→East,809,46.219793,6.129378
1706:2,IC1,Long-distance,GE→East,810,46.216605,6.13373
1706:2,IC1,Long-distance,GE→East,811,46.213416,6.138083
1706:2,IC1,Long-distance,GE→East,812,46.210228,6.142435
1706:2,IC1,Long-distance,GE→East,813,46.210228,6.142435
1706:2,IC1,Long-distance,GE→East,814,46.210228,6.142435
1706:2,IC1,Long-distance,GE→East,815,46.210228,6.142435
1706:2,IC1,Long-distance,GE→East,816,46.220441,6.156075
1706:2,IC1,Long-distance,GE→East,817,46.230654,6.169715
1706:2,IC1,Long-distance,GE→East,818,46.240867,6.183355
1706:2,IC1,Long-distance,GE→East,819,46.25108,6.196996
1706:2,IC1,Long-distance,GE→East,820,46.261293,6.210636
1706:2,IC1,Long-distance,GE→East,821,46.271506,6.224276
1706:2,IC1,Long-distance,GE→East,822,46.281719,6.237916
1706:2,IC1,Long-distance,GE→East,823,46.291932,6.251556
1706:2,IC1,Long-distance,GE→East,824,46.302146,6.265196
1706:2,IC1,Long-distance,GE→East,825,46.312359,6.278837
1706:2,IC1,Long-distance,GE→East,826,46.322572,6.292477
1706:2,IC1,Long-distance,GE→East,827,46.332785,6.306117
1706:2,IC1,Long-distance,GE→East,828,46.342998,6.319757
1706:2,IC1,Long-distance,GE→East,829,46.353211,6.333397
1706:2,IC1,Long-distance,GE→East,830,46.363424,6.347037
1706:2,IC1,Long-distance,GE→East,831,46.373637,6.360678
1706:2,IC1,Long-distance,GE→East,832,46.38385,6.374318
1706:2,IC1,Long-distance,GE→East,833,46.394063,6.387958
1706:2,IC1,Long-distance,GE→East,834,46.404276,6.401598
1706:2,IC1,Long-distance,GE→East,835,46.414489,6.415238
1706:2,IC1,Long-distance,GE→East,836,46.424702,6.428878
1706:2,IC1,Long-distance,GE→East,837,46.434915,6.442518
1706:2,IC1,Long-distance,GE→East,838,46.445128,6.456159
1706:2,IC1,Long-distance,GE→East,839,46.455341,6.469799
1706:2,IC1,Long-distance,GE→East,840,46.465555,6.483439
1706:2,IC1,Long-distance,GE→East,841,46.475768,6.497079
1706:2,IC1,Long-distance,GE→East,842,46.485981,6.510719
1706:2,IC1,Long-distance,GE→East,843,46.496194,6.524359
1706:2,IC1,Long-distance,GE→East,844,46.506407,6.538
1706:2,IC1,Long-distance,GE→East,845,46.51662,6.55164
1706:2,IC1,Long-distance,GE→East,846,46.526833,6.56528
1706:2,IC1,Long-distance,GE→East,847,46.537046,6.57892
1706:2,IC1,Long-distance,GE→East,848,46.537046,6.57892
1706:2,IC1,Long-distance,GE→East,849,46.533671,6.587281
1706:2,IC1,Long-distance,GE→East,850,46.530296,6.595642
1706:2,IC1,Long-distance,GE→East,851,46.52692,6.604004
1706:2,IC1,Long-distance,GE→East,852,46.523545,6.612365
1706:2,IC1,Long-distance,GE→East,853,46.52017,6.620726
1706:2,IC1,Long-distance,GE→East,854,46.516795,6.629087
1711:2,IC1,Long-distance,East→GE,1066,46.516795,6.629087
1711:2,IC1,Long-distance,East→GE,1067,46.52017,6.620726
1711:2,IC1,Long-distance,East→GE,1068,46.523545,6.612365
1711:2,IC1,Long-distance,East→GE,1069,46.52692,6.604004
1711:2,IC1,Long-distance,East→GE,1070,46.530296,6.595642
1711:2,IC1,Long-distance,East→GE,1071,46.533671,6.587281
1711:2,IC1,Long-distance,East→GE,1072,46.537046,6.57892
1711:2,IC1,Long-distance,East→GE,1073,46.537046,6.57892
1711:2,IC1,Long-distance,East→GE,1074,46.526833,6.56528
1711:2,IC1,Long-distance,East→GE,1075,46.51662,6.55164
1711:2,IC1,Long-distance,East→GE,1076,46.506407,6.538
1711:2,IC1,Long-distance,East→GE,1077,46.496194,6.524359
1711:2,IC1,Long-distance,East→GE,1078,46.485981,6.510719
1711:2,IC1,Long-distance,East→GE,1079,46.475768,6.497079
1711:2,IC1,Long-distance,East→GE,1080,46.465555,6.483439
1711:2,IC1,Long-distance,East→GE,1081,46.455341,6.469799
1711:2,IC1,Long-distance,East→GE,1082,46.445128,6.456159
1711:2,IC1,Long-distance,East→GE,1083,46.434915,6.442518
1711:2,IC1,Long-distance,East→GE,1084,46.424702,6.428878
1711:2,IC1,Long-distance,East→GE,1085,46.414489,6.415238
1711:2,IC1,Long-distance,East→GE,1086,46.404276,6.401598
1711:2,IC1,Long-distance,East→GE,1087,46.394063,6.387958
1711:2,IC1,Long-distance,East→GE,1088,46.38385,6.374318
1711:2,IC1,Long-distance,East→GE,1089,46.373637,6.360678
1711:2,IC1,Long-distance,East→GE,1090,46.363424,6.347037
1711:2,IC1,Long-distance,East→GE,1091,46.353211,6.333397
1711:2,IC1,Long-distance,East→GE,1092,46.342998,6.319757
1711:2,IC1,Long-distance,East→GE,1093,46.332785,6.306117
1711:2,IC1,Long-distance,East→GE,1094,46.322572,6.292477
1711:2,IC1,Long-distance,East→GE,1095,46.312359,6.278837
1711:2,IC1,Long-distance,East→GE,1096,46.302146,6.265196
1711:2,IC1,Long-distance,East→GE,1097,46.291932,6.251556
1711:2,IC1,Long-distance,East→GE,1098,46.281719,6.237916
1711:2,IC1,Long-distance,East→GE,1099,46.271506,6.224276
1711:2,IC1,Long-distance,East→GE,1100,46.261293,6.210636
1711:2,IC1,Long-distance,East→GE,1101,46.25108,6.196996
1711:2,IC1,Long-distance,East→GE,1102,46.240867,6.183355
1711:2,IC1,Long-distance,East→GE,1103,46.230654,6.169715
1711:2,IC1,Long-distance,East→GE,1104,46.220441,6.156075
1711:2,IC1,Long-distance,East→GE,1105,46.210228,6.142435
1711:2,IC1,Long-distance,East→GE,1106,46.210228,6.142435
1711:2,IC1,Long-distance,East→GE,1107,46.210228,6.142435
1711:2,IC1,Long-distance,East→GE,1108,46.210228,6.142435
1711:2,IC1,Long-distance,East→GE,1109,46.212708,6.13905
1711:2,IC1,Long-distance,East→GE,1110,46.215188,6.135665
1711:2,IC1,Long-distance,East→GE,1111,46.217668,6.13228
1711:2,IC1,Long-distance,East→GE,1112,46.220148,6.128895
1711:2,IC1,Long-distance,East→GE,1113,46.222627,6.125509
1711:2,IC1,Long-distance,East→GE,1114,46.225107,6.122124
1711:2,IC1,Long-distance,East→GE,1115,46.227587,6.118739
1711:2,IC1,Long-distance,East→GE,1116,46.230067,6.115354
1711:2,IC1,Long-distance,East→GE,1117,46.232547,6.111969
1715:1,IC1,Long-distance,GE→East,865,46.232547,6.111969
1715:1,IC1,Long-distance,GE→East,866,46.229359,6.116321
1715:1,IC1,Long-distance,GE→East,867,46.22617,6.120674
1715:1,IC1,Long-distance,GE→East,868,46.222982,6.125026
1715:1,IC1,Long-distance,GE→East,869,46.219793,6.129378
1715:1,IC1,Long-distance,GE→East,870,46.216605,6.13373
1715:1,IC1,Long-distance,GE→East,871,46.213416,6.138083
1715:1,IC1,Long-distance,GE→East,872,46.210228,6.142435
1715:1,IC1,Long-distance,GE→East,873,46.210228,6.142435
1715:1,IC1,Long-distance,GE→East,874,46.210228,6.142435
1715:1,IC1,Long-distance,GE→East,875,46.210228,6.142435
1715:1,IC1,Long-distance,GE→East,876,46.220441,6.156075
1715:1,IC1,Long-distance,GE→East,877,46.230654,6.169715
1715:1,IC1,Long-distance,GE→East,878,46.240867,6.183355
1715:1,IC1,Long-distance,GE→East,879,46.25108,6.196996
1715:1,IC1,Long-distance,GE→East,880,46.261293,6.210636
1715:1,IC1,Long-distance,GE→East,881,46.271506,6.224276
1715:1,IC1,Long-distance,GE→East,882,46.281719,6.237916
1715:1,IC1,Long-distance,GE→East,883,46.291932,6.251556
1715:1,IC1,Long-distance,GE→East,884,46.302146,6.265196
1715:1,IC1,Long-distance,GE→East,885,46.312359,6.278837
1715:1,IC1,Long-distance,GE→East,886,46.322572,6.292477
1715:1,IC1,Long-distance,GE→East,887,46.332785,6.306117
1715:1,IC1,Long-distance,GE→East,888,46.342998,6.319757
1715:1,IC1,Long-distance,GE→East,889,46.353211,6.333397
1715:1,IC1,Long-distance,GE→East,890,46.363424,6.347037
1715:1,IC1,Long-distance,GE→East,891,46.373637,6.360678
1715:1,IC1,Long-distance,GE→East,892,46.38385,6.374318
1715:1,IC1,Long-distance,GE→East,893,46.394063,6.387958
1715:1,IC1,Long-distance,GE→East,894,46.404276,6.401598
1715:1,IC1,Long-distance,GE→East,895,46.414489,6.415238
1715:1,IC1,Long-distance,GE→East,896,46.424702,6.428878
1715:1,IC1,Long-distance,GE→East,897,46.434915,6.442518
1715:1,IC1,Long-distance,GE→East,898,46.445128,6.456159
1715:1,IC1,Long-distance,GE→East,899,46.455341,6.469799
1715:1,IC1,Long-distance,GE→East,900,46.465555,6.483439
1715:1,IC1,Long-distance,GE→East,901,46.475768,6.497079
1715:1,IC1,Long-distance,GE→East,902,46.485981,6.510719
1715:1,IC1,Long-distance,GE→East,903,46.496194,6.524359
1715:1,IC1,Long-distance,GE→East,904,46.506407,6.538
1715:1,IC1,Long-distance,GE→East,905,46.51662,6.55164
1715:1,IC1,Long-distance,GE→East,906,46.526833,6.56528
1715:1,IC1,Long-distance,GE→East,907,46.537046,6.57892
1715:1,IC1,Long-distance,GE→East,908,46.537046,6.57892
1715:1,IC1,Long-distance,GE→East,909,46.533671,6.587281
1715:1,IC1,Long-distance,GE→East,910,46.530296,6.595642
1715:1,IC1,Long-distance,GE→East,911,46.52692,6.604004
1715:1,IC1,Long-distance,GE→East,912,46.523545,6.612365
1715:1,IC1,Long-distance,GE→East,913,46.52017,6.620726
1715:1,IC1,Long-distance,GE→East,914,46.516795,6.629087
1721:1,IC1,Long-distance,East→GE,1126,46.516795,6.629087
1721:1,IC1,Long-distance,East→GE,1127,46.52017,6.620726
1721:1,IC1,Long-distance,East→GE,1128,46.523545,6.612365
1721:1,IC1,Long-distance,East→GE,1129,46.52692,6.604004
1721:1,IC1,Long-distance,East→GE,1130,46.530296,6.595642
1721:1,IC1,Long-distance,East→GE,1131,46.533671,6.587281
1721:1,IC1,Long-distance,East→GE,1132,46.537046,6.57892
1721:1,IC1,Long-distance,East→GE,1133,46.537046,6.57892
1721:1,IC1,Long-distance,East→GE,1134,46.526833,6.56528
1721:1,IC1,Long-distance,East→GE,1135,46.51662,6.55164
1721:1,IC1,Long-distance,East→GE,1136,46.506407,6.538
1721:1,IC1,Long-distance,East→GE,1137,46.496194,6.524359
1721:1,IC1,Long-distance,East→GE,1138,46.485981,6.510719
1721:1,IC1,Long-distance,East→GE,1139,46.475768,6.497079
1721:1,IC1,Long-distance,East→GE,1140,46.465555,6.483439
1721:1,IC1,Long-distance,East→GE,1141,46.455341,6.469799
1721:1,IC1,Long-distance,East→GE,1142,46.445128,6.456159
1721:1,IC1,Long-distance,East→GE,1143,46.434915,6.442518
1721:1,IC1,Long-distance,East→GE,1144,46.424702,6.428878
1721:1,IC1,Long-distance,East→GE,1145,46.414489,6.415238
1721:1,IC1,Long-distance,East→GE,1146,46.404276,6.401598
1721:1,IC1,Long-distance,East→GE,1147,46.394063,6.387958
1721:1,IC1,Long-distance,East→GE,1148,46.38385,6.374318
1721:1,IC1,Long-distance,East→GE,1149,46.373637,6.360678
1721:1,IC1,Long-distance,East→GE,1150,46.363424,6.347037
1721:1,IC1,Long-distance,East→GE,1151,46.353211,6.333397
1721:1,IC1,Long-distance,East→GE,1152,46.342998,6.319757
1721:1,IC1,Long-distance,East→GE,1153,46.332785,6.306117
1721:1,IC1,Long-distance,East→GE,1154,46.322572,6.292477
1721:1,IC1,Long-distance,East→GE,1155,46.312359,6.278837
1721:1,IC1,Long-distance,East→GE,1156,46.302146,6.265196
1721:1,IC1,Long-distance,East→GE,1157,46.291932,6.251556
1721:1,IC1,Long-distance,East→GE,1158,46.281719,6.237916
1721:1,IC1,Long-distance,East→GE,1159,46.271506,6.224276
1721:1,IC1,Long-distance,East→GE,1160,46.261293,6.210636
1721:1,IC1,Long-distance,East→GE,1161,46.25108,6.196996
1721:1,IC1,Long-distance,East→GE,1162,46.240867,6.183355
1721:1,IC1,Long-distance,East→GE,1163,46.230654,6.169715
1721:1,IC1,Long-distance,East→GE,1164,46.220441,6.156075
1721:1,IC1,Long-distance,East→GE,1165,46.210228,6.142435
1721:1,IC1,Long-distance,East→GE,1166,46.210228,6.142435
1721:1,IC1,Long-distance,East→GE,1167,46.210228,6.142435
1721:1,IC1,Long-distance,East→GE,1168,46.210228,6.142435
1721:1,IC1,Long-distance,East→GE,1169,46.212708,6.13905
1721:1,IC1,Long-distance,East→GE,1170,46.215188,6.135665
1721:1,IC1,Long-distance,East→GE,1171,46.217668,6.13228
1721:1,IC1,Long-distance,East→GE,1172,46.220148,6.128895
1721:1,IC1,Long-distance,East→GE,1173,46.222627,6.125509
1721:1,IC1,Long-distance,East→GE,1174,46.225107,6.122124
1721:1,IC1,Long-distance,East→GE,1175,46.227587,6.118739
1721:1,IC1,Long-distance,East→GE,1176,46.230067,6.115354
1721:1,IC1,Long-distance,East→GE,1177,46.232547,6.111969
1729:2,IC1,Long-distance,GE→East,925,46.232547,6.111969
1729:2,IC1,Long-distance,GE→East,926,46.229359,6.116321
1729:2,IC1,Long-distance,GE→East,927,46.22617,6.120674
1729:2,IC1,Long-distance,GE→East,928,46.222982,6.125026
1729:2,IC1,Long-distance,GE→East,929,46.219793,6.129378
1729:2,IC1,Long-distance,GE→East,930,46.216605,6.13373
1729:2,IC1,Long-distance,GE→East,931,46.213416,6.138083
1729:2,IC1,Long-distance,GE→East,932,46.210228,6.142435
1729:2,IC1,Long-distance,GE→East,933,46.210228,6.142435
1729:2,IC1,Long-distance,GE→East,934,46.210228,6.142435
1729:2,IC1,Long-distance,GE→East,935,46.210228,6.142435
1729:2,IC1,Long-distance,GE→East,936,46.220441,6.156075
1729:2,IC1,Long-distance,GE→East,937,46.230654,6.169715
1729:2,IC1,Long-distance,GE→East,938,46.240867,6.183355
1729:2,IC1,Long-distance,GE→East,939,46.25108,6.196996
1729:2,IC1,Long-distance,GE→East,940,46.261293,6.210636
1729:2,IC1,Long-distance,GE→East,941,46.271506,6.224276
1729:2,IC1,Long-distance,GE→East,942,46.281719,6.237916
1729:2,IC1,Long-distance,GE→East,943,46.291932,6.251556
1729:2,IC1,Long-distance,GE→East,944,46.302146,6.265196
1729:2,IC1,Long-distance,GE→East,945,46.312359,6.278837
1729:2,IC1,Long-distance,GE→East,946,46.322572,6.292477
1729:2,IC1,Long-distance,GE→East,947,46.332785,6.306117
1729:2,IC1,Long-distance,GE→East,948,46.342998,6.319757
1729:2,IC1,Long-distance,GE→East,949,46.353211,6.333397
1729:2,IC1,Long-distance,GE→East,950,46.363424,6.347037
1729:2,IC1,Long-distance,GE→East,951,46.373637,6.360678
1729:2,IC1,Long-distance,GE→East,952,46.38385,6.374318
1729:2,IC1,Long-distance,GE→East,953,46.394063,6.387958
1729:2,IC1,Long-distance,GE→East,954,46.404276,6.401598
1729:2,IC1,Long-distance,GE→East,955,46.414489,6.415238
1729:2,IC1,Long-distance,GE→East,956,46.424702,6.428878
1729:2,IC1,Long-distance,GE→East,957,46.434915,6.442518
1729:2,IC1,Long-distance,GE→East,958,46.445128,6.456159
1729:2,IC1,Long-distance,GE→East,959,46.455341,6.469799
1729:2,IC1,Long-distance,GE→East,960,46.465555,6.483439
1729:2,IC1,Long-distance,GE→East,961,46.475768,6.497079
1729:2,IC1,Long-distance,GE→East,962,46.485981,6.510719
1729:2,IC1,Long-distance,GE→East,963,46.496194,6.524359
1729:2,IC1,Long-distance,GE→East,964,46.506407,6.538
1729:2,IC1,Long-distance,GE→East,965,46.51662,6.55164
1729:2,IC1,Long-distance,GE→East,966,46.526833,6.56528
1729:2,IC1,Long-distance,GE→East,967,46.537046,6.57892
1729:2,IC1,Long-distance,GE→East,968,46.537046,6.57892
1729:2,IC1,Long-distance,GE→East,969,46.533671,6.587281
1729:2,IC1,Long-distance,GE→East,970,46.530296,6.595642
1729:2,IC1,Long-distance,GE→East,971,46.52692,6.604004
1729:2,IC1,Long-distance,GE→East,972,46.523545,6.612365
1729:2,IC1,Long-distance,GE→East,973,46.52017,6.620726
1729:2,IC1,Long-distance,GE→East,974,46.516795,6.629087
1735:2,IC1,Long-distance,East→GE,1186,46.516795,6.629087
1735:2,IC1,Long-distance,East→GE,1187,46.52017,6.620726
1735:2,IC1,Long-distance,East→GE,1188,46.523545,6.612365
1735:2,IC1,Long-distance,East→GE,1189,46.52692,6.604004
1735:2,IC1,Long-distance,East→GE,1190,46.530296,6.595642
1735:2,IC1,Long-distance,East→GE,1191,46.533671,6.587281
1735:2,IC1,Long-distance,East→GE,1192,46.537046,6.57892
1735:2,IC1,Long-distance,East→GE,1193,46.537046,6.57892
1735:2,IC1,Long-distance,East→GE,1194,46.526833,6.56528
1735:2,IC1,Long-distance,East→GE,1195,46.51662,6.55164
